         161712 function calls (161025 primitive calls) in 52.778 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      102    0.002    0.000    0.017    0.000 /opt/homebrew/Cellar/python@3.12/3.12.4/Frameworks/Python.framework/Versions/3.12/lib/python3.12/email/feedparser.py:216(_parsegen)
       51    0.001    0.000    0.016    0.000 /Users/alabbahs/Documents/coursework/c12-LMNH-team-2/docker/pipeline-image/.venv/lib/python3.12/site-packages/urllib3/connection.py:273(close)
       51    0.000    0.000    0.015    0.000 /opt/homebrew/Cellar/python@3.12/3.12.4/Frameworks/Python.framework/Versions/3.12/lib/python3.12/http/client.py:1013(close)
       51    0.000    0.000    0.015    0.000 /Users/alabbahs/Documents/coursework/c12-LMNH-team-2/docker/pipeline-image/.venv/lib/python3.12/site-packages/requests/adapters.py:446(get_connection_with_tls_context)
       17    0.000    0.000    0.015    0.001 <frozen importlib._bootstrap>:806(module_from_spec)
       51    0.000    0.000    0.015    0.000 /opt/homebrew/Cellar/python@3.12/3.12.4/Frameworks/Python.framework/Versions/3.12/lib/python3.12/socket.py:501(close)
       51    0.007    0.000    0.014    0.000 /opt/homebrew/Cellar/python@3.12/3.12.4/Frameworks/Python.framework/Versions/3.12/lib/python3.12/ssl.py:1309(_real_close)
        6    0.000    0.000    0.014    0.002 <frozen importlib._bootstrap_external>:1287(create_module)
        6    0.014    0.002    0.014    0.002 {built-in method _imp.create_dynamic}
       51    0.001    0.000    0.013    0.000 /Users/alabbahs/Documents/coursework/c12-LMNH-team-2/docker/pipeline-image/.venv/lib/python3.12/site-packages/requests/adapters.py:359(build_response)
        1    0.000    0.000    0.013    0.013 /Users/alabbahs/Documents/coursework/c12-LMNH-team-2/docker/pipeline-image/.venv/lib/python3.12/site-packages/pyarrow/fs.py:1(<module>)
      141    0.000    0.000    0.013    0.000 /Users/alabbahs/Documents/coursework/c12-LMNH-team-2/docker/pipeline-image/.venv/lib/python3.12/site-packages/requests/models.py:890(content)
      561    0.001    0.000    0.013    0.000 {method 'join' of 'bytes' objects}
      102    0.003    0.000    0.013    0.000 /opt/homebrew/Cellar/python@3.12/3.12.4/Frameworks/Python.framework/Versions/3.12/lib/python3.12/urllib/request.py:2505(getproxies_environment)
       51    0.001    0.000    0.012    0.000 /Users/alabbahs/Documents/coursework/c12-LMNH-team-2/docker/pipeline-image/.venv/lib/python3.12/site-packages/requests/models.py:409(prepare_url)
       51    0.000    0.000    0.012    0.000 /opt/homebrew/Cellar/python@3.12/3.12.4/Frameworks/Python.framework/Versions/3.12/lib/python3.12/urllib/request.py:2674(getproxies_macosx_sysconf)
       51    0.012    0.000    0.012    0.000 {built-in method _scproxy._get_proxies}
      102    0.000    0.000    0.012    0.000 /Users/alabbahs/Documents/coursework/c12-LMNH-team-2/docker/pipeline-image/.venv/lib/python3.12/site-packages/requests/models.py:816(generate)
       51    0.000    0.000    0.012    0.000 /Users/alabbahs/Documents/coursework/c12-LMNH-team-2/docker/pipeline-image/.venv/lib/python3.12/site-packages/urllib3/poolmanager.py:276(connection_from_host)
      102    0.000    0.000    0.012    0.000 /Users/alabbahs/Documents/coursework/c12-LMNH-team-2/docker/pipeline-image/.venv/lib/python3.12/site-packages/urllib3/response.py:1038(stream)
